,"""Bacterial_invasion_of_epithelial_cells""","""Butanoate_metabolism""","""Epithelial_cell_signaling_in_Helicobacter_pylori_infection""","""FoxO_signaling_pathway""","""Hippo_signaling_pathway""","""IL-17_signaling_pathway""","""Insulin_signaling_pathway""","""Intestinal_immune_network_for_IgA_production""","""Lipid_metabolism""","""MAPK_signaling_pathway""","""mTOR_signaling_pathway""","""Non-small_cell_lung_cancer""","""p53_signaling_pathway""","""Pathways_in_cancer""","""PI3K-Akt_signaling_pathway""","""Ras_signaling_pathway""","""Synthesis_and_degradation_of_ketone_bodies""","""TGF-beta_signaling_pathway""","""Th17_cell_differentiation""","""Tight_junction""","""VEGF_signaling_pathway""","""Wnt_signaling_pathway"""
"""511378""",0.00040280031957451033,-0.02733599753327513,0.0481806459083045,0.02199731424947873,0.0023735633130527413,0.04140352262331018,-0.023983446347548443,-0.009326813280237437,0.014714541165815328,-0.0008297792148824242,-0.017249593955945473,0.000821468953873912,0.030612512173965097,0.006938244126448635,-0.010022983546659186,-0.02373932408710738,-0.030716465378000577,0.0015562185243573154,-0.008590064317218472,0.02511665777141214,-0.019477985725991746,-0.022845035742726814
"""430191""",0.003409261930196814,0.07209429783236883,-0.11103580575965445,-0.0524531265815486,-0.01171636760114352,-0.09645025469877216,0.06036685815121496,0.042716054918176156,-0.04326521469444349,-0.005588979818871789,0.04617925244492042,-0.010802405610042245,-0.08454469778309241,-0.015917331242120185,0.025216514701635086,0.06220220959720569,0.08320374152929118,-0.015185040944261088,0.031029416544320183,-0.0664185504461317,0.043597236637093535,0.04336293089365879
"""1082539""",0.02830010142283391,0.07946772774048189,-0.05001079638036349,-0.036262528807930766,-0.03814186292873692,-0.04117510965496034,0.05816459032130557,0.06325920120944185,-0.05978066701460567,-0.043277189971432886,0.04972406770255976,-0.04568943535781149,-0.10309003729407588,-0.0013315634662618182,0.028393716444566126,0.06579722530330341,0.10867633289749173,-0.05495532697920945,0.07352466912696613,-0.08033727952552121,0.007445152550583683,-0.008700987338624126
"""1069816""",-0.01189012503939923,-0.01800448449251412,-0.017467030888980377,-0.0038552221688300473,0.018094157905746457,-0.009105871226206536,-0.005268076104751157,-0.08534810467864573,0.026262357414288513,0.02259878991817047,-0.01500529686648266,0.028914678003782814,0.034476928019140214,-0.0007718786211307286,-0.0006729332262364,-0.014723531964916154,-0.024424785140633502,0.03927625982635264,-0.030811894111236242,0.014811894386578683,0.009037915193464368,0.04387625386243877
"""967427""",-0.023685874814771767,0.029652565734110646,-0.08044339709289955,-0.021086673990570258,0.009113778784244943,-0.09417763364980108,0.014652213107729357,0.21015977287737544,-0.036520639173004486,0.02165590444412372,0.03261613993597225,-0.004105558132126395,-0.05230074420663607,-0.03101924133305147,-0.008524648333143502,0.029758264392686994,0.004521874515660419,-0.023936635661800897,-0.010753726934324297,-0.0045826814148109615,0.05429765198638573,-0.015290711041348902
"""1062748""",0.01043034963531605,0.04540206055487137,-0.046929597570503696,-0.026580867505226903,-0.015459697510174042,-0.039196488948670095,0.03587443789801475,0.024716066777554856,-0.030191189285594645,-0.015535833422717615,0.02823026872987027,-0.016954976597037742,-0.055573211735438534,-0.004263040769282722,0.01675057235702266,0.038189420947570114,0.05857534635078512,-0.020387182412333123,0.03220302896520238,-0.04479752585112232,0.013937154522879214,0.011560904869014644
"""1044938""",-0.03990066348771704,-0.03647429184992965,-0.05969878088936865,-0.008878324325248162,0.04616185818507875,-0.053541089797840204,-0.015942338475375968,-0.06428322750346238,0.04329910963741656,0.06173459103386177,-0.02257049883929719,0.060877803483342006,0.06048579119196223,-0.016506391689747525,-0.012156947583278878,-0.02727870026170879,-0.06744601575685194,0.07188326159560726,-0.0782611464271451,0.04339318573966624,0.041545437728535965,0.07355737829150066
"""949545""",-0.01295417144064427,-0.06561991970205582,0.05027064000719482,0.026605178024298057,0.027362484031138265,0.054944664660267664,-0.04119515383680768,-0.16130173792643698,0.061465027019495175,0.02773955894943135,-0.04844331141142168,0.04234915201798016,0.09625117845842922,0.012358106204643936,-0.013055807278136251,-0.05625185786103119,-0.07568882277284418,0.060625866547733984,-0.05327314170147719,0.05474870404341424,-0.020526966733963828,0.03359033070079219
"""516198""",-0.006433024198896974,0.0035000530864970243,-0.03964458479935014,-0.016837584204003563,0.010686001209820207,-0.026753455606220732,0.012251527868921964,-0.0811591780088174,0.012875894123313626,0.014984322709997933,-0.00212557191312197,0.021457638322204032,0.008985282783430405,-0.002152845335345554,0.007960610074013153,0.0032559197489302368,0.0041408817987008024,0.03094800241364386,-0.01535781182991287,-0.007136971997010588,0.014977494739905884,0.05157739901330065
"""2553032""",-0.020116944437459337,0.02705553810659545,-0.10803978722082616,-0.040353034184288004,0.01858428588678488,-0.09399227995921333,0.031518100786406135,-0.015491049742970296,-0.0031063774266888097,0.0314267897788442,0.017322840302001187,0.028246714928665075,-0.02079520757864769,-0.019450993815739413,0.010464882949020156,0.025643175559604332,0.017465616959620046,0.032348005792478075,-0.024026283127748148,-0.020000234239317814,0.052195546173749365,0.07310069450913007
"""1108726""",0.010701508718246319,-0.06963541942258672,0.15111382095225304,0.06444379332178468,-0.003851838266622002,0.13110312733701407,-0.06432269679283747,-0.018216182581739907,0.032841059749119605,-0.016690733424572227,-0.044455405071197523,-0.011089262865706388,0.07418981904154426,0.024097932346536063,-0.025223716849917952,-0.061569395170433916,-0.07151009722329155,-0.01087607302017735,-0.006446664842455544,0.06111105453334381,-0.0656078223700291,-0.08010680809827414
"""1053194""",-0.0312661079192233,0.0307931665873215,-0.15273280013131035,-0.05619770516872475,0.03129172804087182,-0.13075838105206944,0.041157383201929236,-0.05024783545488005,0.004616255033187015,0.05023952544086168,0.018508473241973404,0.04810178274357551,-0.016709449640499092,-0.0266442458409994,0.014076084258300252,0.029954832305366823,0.01569493603821797,0.057206047217571325,-0.042917660722363755,-0.022335269521970687,0.0739236946618021,0.11424554668106218
"""785526""",-0.02957944923381177,-0.05580048366451941,0.002436706976773076,0.01461111288165158,0.037985169068518745,0.0018986776567699731,-0.03559380334819294,-0.07240887458811134,0.04996859500938196,0.04651409826530402,-0.03573127135690406,0.048975506012167005,0.07915736975982286,-0.004662941270897322,-0.01828618002284678,-0.045245960801762755,-0.08174375303595187,0.05956561230730141,-0.06890346797873624,0.05763438763685187,0.011367570131311802,0.037841379595880145
"""687940""",0.010001591078429071,-0.037956510004587496,0.06545899652540965,0.022016633515913375,0.002443978254508537,0.07352858915400132,-0.022529010327886956,-0.16290726910321512,0.03899481129391075,-0.0049860125869877776,-0.03367882291255153,0.013681945774858316,0.05934443798851757,0.021770336540424762,-3.140711895011257e-05,-0.03503221553038843,-0.02689349339936048,0.029845846201785375,-0.00925614409844572,0.020594056536132943,-0.03882514681990851,0.014414809038390484
"""829354""",0.008926532951558082,0.06681996654264565,-0.06009884896821739,-0.028730533317268617,-0.024588280444746494,-0.06613831772271785,0.04165113670624186,0.18100255274441399,-0.06339587997452968,-0.02310572678442914,0.050695545466799094,-0.040452201705932014,-0.0988773984853696,-0.016140245494971853,0.011480273508582812,0.057887249164002993,0.07296933291868367,-0.06040297080562897,0.04897496134207034,-0.05306644002057616,0.02747750555938243,-0.032888213179993145
"""4297222""",0.018731933307471398,0.10069320408705758,-0.12778353466814638,-0.06897508978750307,-0.026521304703001142,-0.1019141147916026,0.0861889877159998,-0.00526997626334565,-0.05629020468801911,-0.023975305039457735,0.05942491435930035,-0.022194516709003593,-0.11391616989387572,-0.01020215588622338,0.042042335935841016,0.08482493382041857,0.13024724994880446,-0.02284161843810208,0.05980829663117014,-0.10229987368325873,0.03959970257010163,0.06062230617537427
"""567336""",0.027985726738780022,-0.004831722143633758,0.06646364027701643,0.014404231585526558,-0.020904048788957633,0.07389832803683243,-0.0021169474920149124,-0.11325514532070197,0.008173125126192112,-0.03366803352194275,-0.012108767539379593,-0.017020814544895516,0.01133844772845399,0.024577854853637556,0.010275617590067756,-0.008179682231792443,0.021548114536110993,-0.00790949577839373,0.03283728732232655,-0.013270782239721727,-0.04643365951220052,-0.011803274681309765
"""579608""",0.023222285590084647,0.03192559314388309,0.03159834411292127,0.0054514820696048745,-0.03256534575481625,0.02007271358307421,0.011326390461308778,0.12245102479015922,-0.04311849418904824,-0.04128017427128179,0.024705623461039206,-0.04926113529742722,-0.05799181186996673,0.0039258767420854886,0.0038944661151446465,0.025671679532578418,0.04657896931891324,-0.0647519993938205,0.055645722589398025,-0.029124005551887388,-0.018819135271924036,-0.06955806991002302
"""2195""",-0.04666151260879983,0.009943577883678029,-0.123426974511501,-0.030889471349225733,0.0374927017791514,-0.1288831404148675,0.009651224152181198,0.1395564450342007,-0.007233791759711977,0.05949134059754199,0.018413551437738013,0.03645055579396969,-0.014427914718843887,-0.039554075103343106,-0.012073648550010835,0.014952811029447427,-0.03083618740719199,0.02659114057090059,-0.0580963066015511,0.016694686046122648,0.07994869996929785,0.042896288730817606
"""719367""",-0.034556290069211903,-0.006251129445092457,-0.08859517563126063,-0.023922909661823644,0.03538016073659567,-0.0817024461322933,0.005111080358675968,-0.011241395631976459,0.018393842131358418,0.05129303173002575,-0.0014661955140707894,0.04563675573317605,0.01916047972736379,-0.021822150870089208,-0.004336700728587856,-0.0014342913265067148,-0.0317835559214088,0.05058519502270015,-0.05638358083882161,0.01681789893401464,0.052542123592551726,0.06857525380468132
"""941487""",0.023161365822463108,0.07683351362995244,-0.06893920476458373,-0.04345759634296379,-0.030081502366089675,-0.05348481190690257,0.06158724500088047,0.014681429220598695,-0.04923206450371229,-0.03256597822973648,0.04568174896882373,-0.031244857088583357,-0.0921998167766219,-0.002411677463874086,0.031172115318042433,0.06380834586990794,0.10475402870838776,-0.03472842914458297,0.06087054594841717,-0.07968427469140557,0.015225485163113527,0.020254389628469115
"""1081222""",0.0002998993383555209,0.04089616883620104,-0.057392444861546994,-0.025209668605649143,-0.008114452483859927,-0.05584158076806096,0.029825722160649482,0.07868041767993796,-0.03199121498115052,-0.004413101942854584,0.029571286719315682,-0.01295820832503423,-0.05464022543692502,-0.012205836037519605,0.009409554640447576,0.03582640808556554,0.042786974622589256,-0.02113965914612471,0.01941255333077817,-0.03309956402379508,0.02606786545792274,0.004229105740757817
"""839235""",0.04248382201453394,0.039829920831201966,0.02191114642099224,-0.014273244848711723,-0.037176631336652076,0.04323534567593596,0.03692814269614592,-0.14420233292347684,-0.01498423376067403,-0.051476690320173234,0.012010403653887287,-0.030039784605149687,-0.03736316436826608,0.02537654663506054,0.03193217355335377,0.028535526521289663,0.08552837640286537,-0.01880725356409129,0.06667462458076151,-0.06285744281866143,-0.03830714049036359,0.01504189005019186
"""707290""",-0.025028067290986968,0.016220845235398382,-0.07949223516512213,-0.022071759983260855,0.01735924645841189,-0.08352217468731243,0.012080755324908463,0.10761489352532858,-0.014121280677598904,0.030061838266902095,0.018457514597352596,0.014270890629080577,-0.023821625211698418,-0.02496616121215447,-0.005010500375149409,0.017643386713314477,-0.005905559645513227,0.005538635319670113,-0.02517481109271549,0.0010428080653431572,0.04966222651259264,0.019161134693209323
"""1020605""",-0.011072836403199515,-0.02176203609276035,-0.011004881696122747,-0.0015450874378730266,0.018365120012936043,-0.002134078453177434,-0.007674318007379232,-0.09896735174013212,0.029818118251268056,0.02219120950149316,-0.018175386683576277,0.03007831202284388,0.04007490452265343,0.0011701024198529815,-0.0009094969050109196,-0.018155229346098433,-0.027361554430582257,0.04178842247396024,-0.03179600405733836,0.01709452551565498,0.005415816111979544,0.044561730420608334
"""875735""",-0.03291085280169523,0.033737087091464696,-0.12705775402197253,-0.03953600680407596,0.0219240788728077,-0.12850481549252252,0.0272821957084656,0.13946593219462014,-0.02438678807640568,0.04005804127669513,0.031711527020686664,0.01918713459288582,-0.04444702517334728,-0.03561623014548074,-0.001475562561994298,0.03391341254159683,0.0066805710167126275,0.008028209597468888,-0.02942223263152441,-0.010554504970225559,0.07399942668891504,0.037924156076925036
"""1075821""",0.014065251647558475,0.05236370138503537,-0.08505325809628883,-0.050078099331482974,-0.008758003840474404,-0.05118080537719293,0.058327541923940816,-0.16708739129273384,-0.006550249738553981,-0.007824257397543532,0.02076691179288042,0.009846203158764078,-0.038880887394000176,0.0038657290743217224,0.03658755031727714,0.042548022639870946,0.08060311924108834,0.026766891292643667,0.024694296578669582,-0.06680798243330408,0.017554110360667695,0.09423160548885648
"""889025""",-0.01044161175959811,-0.007507663457168648,-0.0014140260667067778,0.006234776660357447,0.00651823932882821,-0.01156123552324742,-0.010857644863032742,0.07833507736642965,-0.0038187384454990564,0.009854854253655052,0.0009857918831721463,0.000385278931304342,0.001049752543022267,-0.008383629347989932,-0.010691182281400466,-0.004764799707810366,-0.020921730817916026,-0.0069841499622643605,-0.012258930828003098,0.016452817384605065,0.00994895537059344,-0.020160200661330605
"""703741""",-0.01111954582532939,0.08153657907721182,-0.15227915249119608,-0.06244555086985972,-0.003137414125247283,-0.14344949784189517,0.0650387425156431,0.13157415818143944,-0.05539783227960373,0.010097784421502533,0.05847667386378528,-0.006832879495124809,-0.10188971573581376,-0.03141280014482741,0.0200110919096275,0.07263659567072037,0.0782460964316388,-0.019131297566405768,0.018528235881708245,-0.06388830028726336,0.07179472367751258,0.04304330503177676
"""926160""",-0.019146617295603886,0.0014229736537893986,-0.05823622562111728,-0.01755346756805968,0.019330894247019302,-0.05270942735438742,0.007451951642307518,-0.008502107442567998,0.00811849531899985,0.0287261465676927,0.0020308478170951924,0.025692184402593708,0.005642215723611642,-0.013133082616970194,-0.00026067533940116877,0.0034151165413300252,-0.011834017134478104,0.02871990380386271,-0.029907675529004397,0.0045129065063528526,0.03257292756397597,0.043646732112959295
"""360826""",-1.2495410213387843e-06,-4.670837590932072e-06,6.407357456268619e-06,3.7855087618822944e-06,1.1370574984139912e-06,4.210867188115588e-06,-4.633834542234496e-06,8.538626020948867e-06,1.5284753907803087e-06,1.1162362917567336e-06,-2.2308451115754307e-06,1.561766519619717e-07,4.3080848827355205e-06,-1.0093361805202533e-07,-2.7066191877894083e-06,-3.836847591039647e-06,-6.8098650159704495e-06,-6.669331650489026e-07,-2.7025905834473583e-06,5.487226929480631e-06,-1.41743353987494e-06,-5.6493361050410195e-06
"""4422456""",0.012232589559811352,0.08081651542900267,-0.07619130555081674,-0.037931977925482835,-0.028875298017774748,-0.07856427442514621,0.05358373828566945,0.17859180777663988,-0.0712480485370087,-0.027357237075196966,0.058794871133415444,-0.044153866481757426,-0.11471217182613666,-0.017013543431932815,0.017528557911875325,0.06958512645939471,0.09168589161912824,-0.06409049949817433,0.058242859165584165,-0.06764841621395976,0.03187255366521949,-0.02514787202235355
"""2472603""",-0.002165596910549999,0.051120306181881126,-0.09312789358028269,-0.0417230444574823,-0.0033312356693217912,-0.08082539532603335,0.04478868425429082,0.022583394028438192,-0.027724106147572185,0.003281542761727835,0.03268638229590619,-0.0005850939018491705,-0.05748075331812867,-0.014137409220487434,0.01817834964452367,0.044592567191485105,0.056106968109992175,-0.002359044837301549,0.014285538301396773,-0.046111255528965486,0.038612803447207036,0.043334292681125666
"""811263""",-0.008628736465073271,0.018539761097124866,-0.06985366866861102,-0.029455791568047826,0.010768108154141488,-0.05411905561622203,0.025106975863165085,-0.06601831403637752,0.004071553551121055,0.017669884733309396,0.008131201907186926,0.021873531472675414,-0.008556116043914085,-0.0077014712441141765,0.01243800724217149,0.016612159882117186,0.019007530864367975,0.030096122065495015,-0.012892511191489863,-0.019546796339205794,0.028682064327458748,0.06377556001272096
"""1108275""",0.003839394251239345,-0.03123394262731575,0.05875051250054918,0.024503139820774674,0.0011329176522329007,0.05434591327121495,-0.02556233116579871,-0.04184515757653577,0.02011500954108115,-0.003823566745182048,-0.021855753760148797,0.0017513162466818448,0.03803223667774561,0.011422025215042788,-0.008448167797620868,-0.027720434664604908,-0.030785927564551827,0.0055853293545146485,-0.007066118711429372,0.025248114523258786,-0.027024418556265188,-0.01936008988488266
"""1097359""",-1.1402960345350382e-05,3.9440012366874345e-05,-0.00013731022440820374,-6.184750063385504e-05,1.8545964791651365e-05,-9.951261570819257e-05,5.544104962480944e-05,-0.00018500190234672014,1.254076057784642e-05,3.03608185666957e-05,1.4045747545939872e-05,4.499681852301075e-05,-1.4509450382679139e-05,-9.933979649159223e-06,3.09258388711732e-05,3.423922486597748e-05,4.8145355770427245e-05,6.653428500116066e-05,-2.02058160061641e-05,-4.7231991962049796e-05,5.072011984352997e-05,0.00014102044509327767
"""4369121""",-0.009778679721956394,-0.03792265418643204,-0.004421995684023626,-0.0019791907890789866,0.026245120180405868,0.017439752960359878,-0.010260172982493319,-0.23717835732649878,0.05782489326441892,0.029025755373548623,-0.03634485071784671,0.050922867398252414,0.07538103386608691,0.011007401371786187,0.004854003514006335,-0.033167220510051054,-0.03690692257671274,0.07726810894071662,-0.04582207055224069,0.021780769014925372,-0.004562744179291088,0.08659515334211826
"""205209""",0.0351714207453533,0.062449472497444855,-0.020335176425093346,-0.028150169976067882,-0.03747013872978809,-0.003940340239186255,0.0504567348387643,-0.04400885688305099,-0.038151407709097404,-0.04672819336420807,0.032383334132306166,-0.036986648964146815,-0.07271230092622936,0.011358432379065544,0.031567958488503564,0.04959058597190401,0.10038398646537207,-0.03557422969667905,0.07034355354326789,-0.07444180392657372,-0.013031070026676014,0.007824857804815358
"""141815""",0.003836323480315604,0.06541261459861351,-0.0843973203175759,-0.038809314400450094,-0.015673824566419296,-0.08117813196170807,0.04775406417636425,0.11473496850368382,-0.0508422695868067,-0.011243860080517356,0.04634629534033636,-0.023167894821814576,-0.08698824306161777,-0.016802194118516016,0.016297277664036304,0.05683945940635469,0.07154448574220153,-0.03542293034858517,0.03536521300478141,-0.054901208676373374,0.036468701320788506,0.004827788702908351
"""146094""",0.010479299589071109,0.0032073963625090934,0.01765388312336634,0.002220244804157709,-0.008759476204125746,0.020697607530156634,0.0029190519038852364,-0.03323361782803404,-0.0007784885334465447,-0.013062500487702397,-0.0009317985626724617,-0.00783841724323596,-0.002382256907097327,0.007698734018095024,0.005040625518858852,0.0013330865928793262,0.013318617187568091,-0.005374817817531699,0.014582245832772386,-0.009052256464198868,-0.0141174587226683,-0.00361970369260646
"""579331""",-0.019950819887914025,0.0065688746180708225,-0.09132489398921417,-0.03489426945773333,0.026244444982312546,-0.06917420502468163,0.022665950522118398,-0.12385104863960572,0.02304285525910588,0.037784528123568084,-0.00161235427845274,0.04561069897959641,0.015590939524405826,-0.010515820938138017,0.011805408342091043,0.007215381805818658,0.00033758424351282637,0.06121419796506533,-0.03875988411185449,-0.008620513832394757,0.04031602228490927,0.10030692350941373
"""685193""",-0.003514973856722129,-0.016655677732527872,0.012839728053586616,0.0069839451094900334,0.006951909130259962,0.013574571143286578,-0.010736768626063209,-0.03709553542923745,0.015118945545589887,0.007116824081621051,-0.012047737897724994,0.010408082482814371,0.023993821146542624,0.0028359068488273543,-0.003668726108228514,-0.014226568971012911,-0.0196043820989744,0.014657005567456666,-0.013566712477071252,0.014257454652213439,-0.004933005647981395,0.00731189508385556
"""1719556""",-0.020532137705375045,-0.026442013452837674,-0.03156594120188344,-0.006554532117467985,0.028779850162267775,-0.020553760192851354,-0.008189834760266971,-0.1106210472401849,0.037592786783174625,0.0367119747211527,-0.02089544893639234,0.04395225585983617,0.04965821064218956,-0.003794216079842403,-0.002527418198473772,-0.02116961687724864,-0.03898272675401321,0.05791754898305557,-0.04883422170913737,0.023881975564213367,0.01794097193510746,0.06422734057497786
"""1105574""",-0.02334389167449222,-0.018656562965277502,-0.03791940900861687,-0.006388451407750271,0.026243938179607792,-0.03478379980998943,-0.007760557385294024,-0.028033240185882578,0.02258517575532384,0.03556196740585432,-0.011001196613738471,0.03406965355643515,0.031225553773229966,-0.01063795648359617,-0.006882752805673065,-0.013578533622177442,-0.03692780446849689,0.03949760569472094,-0.04419165238860723,0.02354873280099645,0.025939739710759104,0.04143344194266449
"""624227""",-0.030365956914280432,-0.019304086859839507,-0.027043512987103255,0.005457001436473232,0.024315948581142357,-0.04307889304498394,-0.020489714790803058,0.1296060878712804,0.002244069949165508,0.03530796302908776,-0.0014230889143199456,0.017196902022312135,0.013305167599569147,-0.021255940788732417,-0.021499218411717622,-0.012302228783372924,-0.05211926043639378,0.0063816522122346585,-0.042700333769420146,0.03819116545467746,0.03311344388358775,-0.013537166338563476
"""915948""",-0.016479801210471465,0.03300645244185334,-0.09580242207685784,-0.035127726309054044,0.010689513347782936,-0.08950242071980175,0.029857816114541056,0.05160039394386215,-0.017450674847107276,0.021786632278054326,0.024616828818847688,0.012703253250557014,-0.037238201025797196,-0.020865064258529648,0.0072636677421160575,0.03079418371212494,0.023026789157359905,0.009216981249534534,-0.01119468953725294,-0.021923863421636745,0.04873087906735152,0.04229147228252346
"""1083194""",0.023013594817146696,0.05269341798858017,-0.0405778212677259,-0.03176859790641308,-0.023628155587977387,-0.022170993406400635,0.04664882082282683,-0.06161704865978947,-0.025922132697494674,-0.028007066480988732,0.026451085225346407,-0.018751089372289212,-0.056009340907826735,0.005940749202778192,0.02823064451556935,0.042465223785471615,0.08128369873789719,-0.014187506418328624,0.047075764339896894,-0.06236210218380224,0.0005252733128885273,0.030673582140634745
"""888396""",-0.048319848846545894,0.02703337638079544,-0.14838938054355744,-0.0405319715572618,0.03464097067664023,-0.15563362166972652,0.020677844472930577,0.19409039353733687,-0.023117229686940806,0.05881768132268932,0.03221219898914406,0.029757524234670422,-0.03955985165678894,-0.046695282086731855,-0.010181193667278106,0.03027207466089115,-0.015538396232282987,0.014338422034975755,-0.05102094237651995,0.005067646355939863,0.09323145263910276,0.0388481330185178
"""349901""",-0.055886115635846785,-0.0034664959917645247,-0.12136341163992981,-0.024803825139103182,0.04646304567701897,-0.1316653550038609,-0.00186879699330645,0.16191990988608396,-0.0003008901502861219,0.07111686330840805,0.012372235251209666,0.04440270745238028,7.547248765941983e-06,-0.04362708978917796,-0.02011855818014397,0.004582697663328077,-0.05437614887544929,0.03303007754504338,-0.07476264885027772,0.034200925861301405,0.08516874324903201,0.03897458310657508
"""1114591""",0.015452658068189696,-0.011571120963174636,0.047414865483821476,0.01236715958482333,-0.009247172263358515,0.05252687973430656,-0.006742562602626347,-0.09013097897922594,0.013007532877811935,-0.0170252415766982,-0.01375098965494958,-0.004948501273559102,0.019519067469696574,0.01666826744290449,0.004545832075426205,-0.01239104416206071,0.0032494713930416984,0.0029856438671081575,0.013171650422280244,-0.0009172148005285752,-0.03116326285470876,-0.003020939288520085
"""960871""",0.08013729570485152,0.07306186924231954,0.08066311053842314,-0.004740071676907362,-0.08073024690799081,0.09562898822805309,0.05075798614544415,-0.08196786531423582,-0.05549216701276548,-0.10987700931296819,0.03267893258787048,-0.08775434237377823,-0.09336770869109749,0.041168198928779695,0.04279451369683267,0.053260874042304826,0.14771117637133624,-0.08708689085442838,0.14028533914473273,-0.10256306887812079,-0.0783793281622706,-0.05618958544638507
"""979941""",0.006120410556068743,0.02818314406561222,-0.052020714627001405,-0.029356332244503038,-0.0026286428651372783,-0.03200062709484758,0.03282802843966354,-0.10137758182125653,-0.001251608111418747,-0.0013167740535256732,0.010623686468914584,0.009010767425785913,-0.018954605302318153,0.0015190880057748025,0.020574189881123726,0.02299605764779138,0.043000217155181514,0.019511814503684697,0.0101311891118307,-0.036311626377479284,0.012105278489923075,0.05861464074613279
"""2647328""",0.07196318274288092,0.10069915265420014,-0.019099989219203875,-0.04996483823670296,-0.06663789524461851,0.024484063646300333,0.09110528358257462,-0.22773881158209675,-0.04423391220199514,-0.08725332653143082,0.04157941934807939,-0.053352296501387744,-0.10134437565717781,0.03469045892894117,0.06586102638363388,0.07717137970640119,0.18226808204502987,-0.03583202023841271,0.12455504329490329,-0.13679021235172306,-0.042139645075456214,0.05001023050726104
"""2222""",-0.03885720169230205,0.019821488130778254,-0.11512211415204637,-0.03055295753420966,0.02777736244098556,-0.12204498866995375,0.014520260072163567,0.160264407681936,-0.018265704085791583,0.04695890207315984,0.02498350498944974,0.023232413111217216,-0.030295597317451177,-0.0372660857114902,-0.00931587669513808,0.022712722432397615,-0.014957027826825668,0.010365593676257896,-0.041289915318474806,0.006204391832308538,0.07353426911832078,0.027592153444708285
"""1033687""",-0.06559013456325835,-0.06452907487199835,-0.06466267696689507,0.003734723546163138,0.06860543060835775,-0.07337714399519095,-0.04243351976480038,0.029309829566456225,0.05336802035089308,0.09230894705995749,-0.03187295071462684,0.0779687251949932,0.08651875087150573,-0.031176433385475176,-0.033604059837598566,-0.04792480941431454,-0.12412584119287925,0.0814589719217774,-0.11929856066164614,0.08564257280626092,0.06178552152004996,0.05789371192226858
"""1048878""",-0.03534645429015386,0.01447415810366895,-0.10810339943085921,-0.03043034484484318,0.02850117720668556,-0.10869610512485658,0.014643679173030597,0.09389733397051732,-0.0071480074092619555,0.046074543805524185,0.01747753036407991,0.029592935117648225,-0.016860070249588285,-0.031118549336535004,-0.005351844223090568,0.017252057002105692,-0.014645254777647651,0.023457088283144842,-0.04280001510875571,0.0051852931531137375,0.06568972425248505,0.04425452436358791
"""810672""",-0.0137248529552369,-0.01665609703271139,-0.009751660212683585,0.0023353740683952733,0.015173632823614152,-0.011207337218154378,-0.010845563878523473,-0.003727127122925805,0.014188791747940042,0.019875874194904088,-0.00917683486947956,0.01790523364848534,0.02281140814306716,-0.005423474242153285,-0.007423633590153351,-0.012817847971051306,-0.029031519541202335,0.019673157455592984,-0.026726986984373854,0.020184848604708483,0.010974291863599599,0.013390323068342164
"""2469654""",-0.0084615375416014,0.07503390228858414,-0.10842321430460644,-0.040698100732571636,-0.012715258682155402,-0.11914826455518845,0.046590495084561916,0.2634929243757137,-0.0728474361776551,-0.002833592836345551,0.06211535136963752,-0.03182244238383348,-0.1131506065499236,-0.0330718216029623,0.006108648226715245,0.06755319544330779,0.0648821785174104,-0.05869880966940278,0.03115442001543433,-0.048871536730009775,0.05966080865689626,-0.025849302212005328
"""764838""",0.04757880461787845,0.09626898186326821,-0.04267474957053496,-0.0444856428155762,-0.05343264182396256,-0.02115418745082031,0.07610311388838464,-0.02819749910212565,-0.062084618610657165,-0.06493658190983798,0.05285325327858271,-0.05507545617249265,-0.11523108632808188,0.011460582506821256,0.044652853915495845,0.0774782249832367,0.14755603984992272,-0.05644755684743218,0.10131105318804356,-0.10957550899520285,-0.010184771736444491,0.008217393271534597
"""14159""",-0.00919246956300242,0.02407649201846977,-0.01172879020216851,0.005466974814266317,-0.010168589273735502,-0.04243456205367403,-0.0029875027847282194,0.305122634627879,-0.05360535520120065,-0.006152070501242963,0.033593722675589396,-0.038061459528851496,-0.06341869020844311,-0.023382826991456402,-0.017856882285396686,0.023853599359777083,0.0030533172120463074,-0.0697729021050187,0.017552547263547085,0.0028115434837277346,0.024326678404806994,-0.09109540916119092
"""288283""",-0.0004612799092694587,0.004540830062129799,-0.014725068470560041,-0.007192646099798956,0.0016915049493908972,-0.009636723223390228,0.006774633291108766,-0.028351665566375125,0.0021559733072260712,0.0027168509257011076,0.0011241633129970023,0.005253319244985776,-0.0010075247578786152,-0.00029361026012104783,0.004246980917182163,0.0037970458869529006,0.006581638548984041,0.008400466598705707,-0.0015691902572018814,-0.006247689098803034,0.004617830444259634,0.017584160153774522
"""548576""",-0.012337082178057325,0.07941729166873751,-0.18126380682556253,-0.07851269462225477,0.0071083263450674936,-0.15249918682495198,0.07748053915160572,-0.024811036695396006,-0.03062603886319607,0.022278677089436504,0.048004734425304445,0.020269129511509797,-0.07854319659863343,-0.0258520831213395,0.03274191972425652,0.06994026022308703,0.0841529513493445,0.024958713082764393,0.003511171686707247,-0.07301874809442935,0.07616298493916449,0.11143717462683542
